"","HINS1","HINS2","HICOV","SCHL","ENG","English","Education","Work_Insurance","Private_Insurance","Health_Insurance_Covered"
"18147",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18148",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18149",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18150",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"18151",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"18152",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18153",0,0,1,15,3,"Not Well","12th Grade - no diploma","No","No","Yes"
"18154",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"18155",0,0,1,18,2,"Well","Some college, but less than 1 year","No","No","Yes"
"18156",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"18157",0,0,1,16,4,"Not at all","Regular high school diploma","No","No","Yes"
"18158",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"18159",1,1,1,13,2,"Well","Grade 10","Yes","Yes","Yes"
"18160",0,0,1,17,1,"Very Well","GED or alternative credential","No","No","Yes"
"18161",0,1,1,14,1,"Very Well","Grade 11","No","Yes","Yes"
"18162",0,0,1,17,2,"Well","GED or alternative credential","No","No","Yes"
"18163",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"18164",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"18165",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"18166",1,0,1,8,1,"Very Well","Grade 5","Yes","No","Yes"
"18167",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"18168",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18169",0,0,1,7,1,"Very Well","Grade 4","No","No","Yes"
"18170",0,0,1,1,4,"Not at all","No Schooling Completed","No","No","Yes"
"18171",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18172",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18173",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18174",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18175",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"18176",0,0,0,18,2,"Well","Some college, but less than 1 year","No","No","No"
"18177",0,0,0,20,1,"Very Well","Associate's degree","No","No","No"
"18178",0,0,1,15,1,"Very Well","12th Grade - no diploma","No","No","Yes"
"18179",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18180",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18181",0,0,1,21,2,"Well","Bachelor's degree","No","No","Yes"
"18182",0,1,1,22,2,"Well","Master's degree","No","Yes","Yes"
"18183",0,0,0,19,3,"Not Well","1 or more years of college credit, no degree","No","No","No"
"18184",0,0,0,6,3,"Not Well","Grade 3","No","No","No"
"18185",0,0,0,8,3,"Not Well","Grade 5","No","No","No"
"18186",0,0,0,20,1,"Very Well","Associate's degree","No","No","No"
"18187",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"18188",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"18189",0,0,1,21,2,"Well","Bachelor's degree","No","No","Yes"
"18190",0,0,1,13,1,"Very Well","Grade 10","No","No","Yes"
"18191",0,0,0,9,4,"Not at all","Grade 6","No","No","No"
"18192",0,0,1,9,1,"Very Well","Grade 6","No","No","Yes"
"18193",0,0,0,1,4,"Not at all","No Schooling Completed","No","No","No"
"18194",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18195",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18196",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18197",1,0,1,16,3,"Not Well","Regular high school diploma","Yes","No","Yes"
"18198",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"18199",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18200",1,0,1,21,4,"Not at all","Bachelor's degree","Yes","No","Yes"
"18201",1,0,1,13,1,"Very Well","Grade 10","Yes","No","Yes"
"18202",0,0,1,21,2,"Well","Bachelor's degree","No","No","Yes"
"18203",0,0,1,21,2,"Well","Bachelor's degree","No","No","Yes"
"18204",0,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","Yes"
"18205",1,0,1,11,3,"Not Well","Grade 8","Yes","No","Yes"
"18206",1,0,1,9,3,"Not Well","Grade 6","Yes","No","Yes"
"18207",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18208",0,0,1,18,1,"Very Well","Some college, but less than 1 year","No","No","Yes"
"18209",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18210",1,0,1,19,3,"Not Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18211",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"18212",0,0,0,16,2,"Well","Regular high school diploma","No","No","No"
"18213",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"18214",0,0,0,4,2,"Well","Grade 1","No","No","No"
"18215",0,0,0,8,3,"Not Well","Grade 5","No","No","No"
"18216",1,0,1,20,3,"Not Well","Associate's degree","Yes","No","Yes"
"18217",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"18218",0,1,1,24,2,"Well","Doctorate degree","No","Yes","Yes"
"18219",0,1,1,12,3,"Not Well","Grade 9","No","Yes","Yes"
"18220",1,1,1,24,1,"Very Well","Doctorate degree","Yes","Yes","Yes"
"18221",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18222",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"18223",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"18224",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"18225",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18226",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18227",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"18228",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"18229",1,0,1,6,4,"Not at all","Grade 3","Yes","No","Yes"
"18230",0,0,1,10,3,"Not Well","Grade 7","No","No","Yes"
"18231",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"18232",0,0,1,4,1,"Very Well","Grade 1","No","No","Yes"
"18233",0,0,1,18,4,"Not at all","Some college, but less than 1 year","No","No","Yes"
"18234",0,0,1,18,3,"Not Well","Some college, but less than 1 year","No","No","Yes"
"18235",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"18236",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"18237",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"18238",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"18239",0,0,1,14,1,"Very Well","Grade 11","No","No","Yes"
"18240",0,0,1,24,4,"Not at all","Doctorate degree","No","No","Yes"
"18241",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"18242",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"18243",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"18244",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18245",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"18246",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18247",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18248",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18249",1,0,1,19,3,"Not Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18250",1,0,1,15,2,"Well","12th Grade - no diploma","Yes","No","Yes"
"18251",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"18252",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"18253",0,0,1,21,3,"Not Well","Bachelor's degree","No","No","Yes"
"18254",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"18255",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"18256",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"18257",1,0,1,1,1,"Very Well","No Schooling Completed","Yes","No","Yes"
"18258",0,1,1,11,1,"Very Well","Grade 8","No","Yes","Yes"
"18259",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18260",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18261",0,0,1,22,3,"Not Well","Master's degree","No","No","Yes"
"18262",0,0,1,20,2,"Well","Associate's degree","No","No","Yes"
"18263",0,0,1,2,2,"Well","Nursery School or Pre-school","No","No","Yes"
"18264",1,0,1,24,2,"Well","Doctorate degree","Yes","No","Yes"
"18265",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"18266",1,0,1,20,2,"Well","Associate's degree","Yes","No","Yes"
"18267",1,0,1,14,1,"Very Well","Grade 11","Yes","No","Yes"
"18268",0,1,1,15,3,"Not Well","12th Grade - no diploma","No","Yes","Yes"
"18269",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18270",1,0,1,13,1,"Very Well","Grade 10","Yes","No","Yes"
"18271",1,0,1,4,1,"Very Well","Grade 1","Yes","No","Yes"
"18272",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18273",1,0,1,1,1,"Very Well","No Schooling Completed","Yes","No","Yes"
"18274",0,0,0,21,3,"Not Well","Bachelor's degree","No","No","No"
"18275",0,0,0,20,4,"Not at all","Associate's degree","No","No","No"
"18276",0,0,0,10,3,"Not Well","Grade 7","No","No","No"
"18277",0,0,0,14,2,"Well","Grade 11","No","No","No"
"18278",0,0,0,10,1,"Very Well","Grade 7","No","No","No"
"18279",0,0,1,3,1,"Very Well","Kindergarten","No","No","Yes"
"18280",1,0,1,8,3,"Not Well","Grade 5","Yes","No","Yes"
"18281",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"18282",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"18283",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"18284",1,0,1,13,1,"Very Well","Grade 10","Yes","No","Yes"
"18285",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"18286",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"18287",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18288",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18289",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"18290",0,1,1,22,3,"Not Well","Master's degree","No","Yes","Yes"
"18291",0,1,1,18,2,"Well","Some college, but less than 1 year","No","Yes","Yes"
"18292",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"18293",1,0,1,15,1,"Very Well","12th Grade - no diploma","Yes","No","Yes"
"18294",1,0,1,15,1,"Very Well","12th Grade - no diploma","Yes","No","Yes"
"18295",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"18296",1,0,1,3,1,"Very Well","Kindergarten","Yes","No","Yes"
"18297",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18298",0,0,1,9,2,"Well","Grade 6","No","No","Yes"
"18299",0,0,1,4,4,"Not at all","Grade 1","No","No","Yes"
"18300",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"18301",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18302",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18303",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"18304",1,0,1,19,2,"Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18305",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18306",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18307",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"18308",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"18309",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"18310",0,1,1,9,1,"Very Well","Grade 6","No","Yes","Yes"
"18311",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18312",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"18313",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"18314",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"18315",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18316",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"18317",0,0,0,13,1,"Very Well","Grade 10","No","No","No"
"18318",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"18319",1,1,1,19,2,"Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"18320",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"18321",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"18322",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"18323",0,0,1,20,3,"Not Well","Associate's degree","No","No","Yes"
"18324",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"18325",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"18326",0,0,0,19,3,"Not Well","1 or more years of college credit, no degree","No","No","No"
"18327",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18328",0,0,0,18,1,"Very Well","Some college, but less than 1 year","No","No","No"
"18329",0,0,0,12,1,"Very Well","Grade 9","No","No","No"
"18330",0,0,0,12,1,"Very Well","Grade 9","No","No","No"
"18331",0,0,0,11,1,"Very Well","Grade 8","No","No","No"
"18332",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"18333",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18334",0,0,0,14,3,"Not Well","Grade 11","No","No","No"
"18335",0,0,1,12,1,"Very Well","Grade 9","No","No","Yes"
"18336",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18337",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"18338",1,0,1,6,3,"Not Well","Grade 3","Yes","No","Yes"
"18339",0,1,1,4,3,"Not Well","Grade 1","No","Yes","Yes"
"18340",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"18341",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"18342",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"18343",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"18344",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18345",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"18346",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"18347",0,0,1,14,1,"Very Well","Grade 11","No","No","Yes"
"18348",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
